                  0.1000E+00                -0.2404E-01                -0.4946E+00                -0.1592E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.2000E+00                -0.6731E-01                -0.8324E+00                -0.2625E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.3000E+00                -0.1124E+00                -0.1078E+01                -0.3362E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.4000E+00                -0.1559E+00                -0.1270E+01                -0.3941E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.5000E+00                -0.1974E+00                -0.1429E+01                -0.4422E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.6000E+00                -0.2371E+00                -0.1565E+01                -0.4836E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.7000E+00                -0.2750E+00                -0.1683E+01                -0.5202E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.8000E+00                -0.3115E+00                -0.1789E+01                -0.5530E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.9000E+00                -0.3466E+00                -0.1885E+01                -0.5830E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1000E+01                -0.3805E+00                -0.1973E+01                -0.6106E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1100E+01                -0.4133E+00                -0.2053E+01                -0.6363E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1200E+01                -0.4452E+00                -0.2128E+01                -0.6603E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1300E+01                -0.4763E+00                -0.2198E+01                -0.6829E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1400E+01                -0.5065E+00                -0.2264E+01                -0.7043E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1500E+01                -0.5361E+00                -0.2326E+01                -0.7246E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1600E+01                -0.5650E+00                -0.2385E+01                -0.7439E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1700E+01                -0.5932E+00                -0.2440E+01                -0.7624E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1800E+01                -0.6209E+00                -0.2493E+01                -0.7802E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1900E+01                -0.6481E+00                -0.2544E+01                -0.7972E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.2000E+01                -0.6747E+00                -0.2593E+01                -0.8136E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.2100E+01                -0.7009E+00                -0.2639E+01                -0.8295E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.2200E+01                -0.7266E+00                -0.2684E+01                -0.8448E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.2300E+01                -0.7520E+00                -0.2727E+01                -0.8596E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.2400E+01                -0.7769E+00                -0.2768E+01                -0.8740E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.2500E+01                -0.8015E+00                -0.2808E+01                -0.8880E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.2600E+01                -0.8257E+00                -0.2846E+01                -0.9016E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.2700E+01                -0.8495E+00                -0.2884E+01                -0.9148E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.2800E+01                -0.8731E+00                -0.2920E+01                -0.9277E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.2900E+01                -0.8963E+00                -0.2955E+01                -0.9403E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.3000E+01                -0.9192E+00                -0.2989E+01                -0.9525E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.3100E+01                -0.9419E+00                -0.3022E+01                -0.9645E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.3200E+01                -0.9643E+00                -0.3054E+01                -0.9762E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.3300E+01                -0.9864E+00                -0.3085E+01                -0.9877E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.3400E+01                -0.1008E+01                -0.3116E+01                -0.9989E+00                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.3500E+01                -0.1030E+01                -0.3145E+01                -0.1010E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.3600E+01                -0.1051E+01                -0.3174E+01                -0.1021E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.3700E+01                -0.1072E+01                -0.3202E+01                -0.1031E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.3800E+01                -0.1093E+01                -0.3230E+01                -0.1042E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.3900E+01                -0.1114E+01                -0.3257E+01                -0.1052E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.4000E+01                -0.1135E+01                -0.3283E+01                -0.1062E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.4100E+01                -0.1155E+01                -0.3309E+01                -0.1072E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.4200E+01                -0.1175E+01                -0.3334E+01                -0.1081E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.4300E+01                -0.1195E+01                -0.3358E+01                -0.1091E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.4400E+01                -0.1215E+01                -0.3382E+01                -0.1100E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.4500E+01                -0.1235E+01                -0.3406E+01                -0.1110E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.4600E+01                -0.1254E+01                -0.3429E+01                -0.1119E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.4700E+01                -0.1273E+01                -0.3451E+01                -0.1128E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.4800E+01                -0.1292E+01                -0.3473E+01                -0.1136E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.4900E+01                -0.1311E+01                -0.3495E+01                -0.1145E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.5000E+01                -0.1330E+01                -0.3516E+01                -0.1154E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.5100E+01                -0.1349E+01                -0.3537E+01                -0.1162E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.5200E+01                -0.1367E+01                -0.3558E+01                -0.1170E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.5300E+01                -0.1386E+01                -0.3578E+01                -0.1179E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.5400E+01                -0.1404E+01                -0.3598E+01                -0.1187E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.5500E+01                -0.1422E+01                -0.3617E+01                -0.1195E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.5600E+01                -0.1440E+01                -0.3636E+01                -0.1203E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.5700E+01                -0.1458E+01                -0.3655E+01                -0.1211E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.5800E+01                -0.1475E+01                -0.3673E+01                -0.1218E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.5900E+01                -0.1493E+01                -0.3691E+01                -0.1226E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.6000E+01                -0.1511E+01                -0.3709E+01                -0.1234E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.6100E+01                -0.1528E+01                -0.3727E+01                -0.1241E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.6200E+01                -0.1545E+01                -0.3744E+01                -0.1248E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.6300E+01                -0.1562E+01                -0.3761E+01                -0.1256E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.6400E+01                -0.1579E+01                -0.3778E+01                -0.1263E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.6500E+01                -0.1596E+01                -0.3794E+01                -0.1270E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.6600E+01                -0.1613E+01                -0.3810E+01                -0.1277E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.6700E+01                -0.1630E+01                -0.3826E+01                -0.1284E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.6800E+01                -0.1646E+01                -0.3842E+01                -0.1291E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.6900E+01                -0.1663E+01                -0.3857E+01                -0.1298E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.7000E+01                -0.1679E+01                -0.3872E+01                -0.1305E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.7100E+01                -0.1695E+01                -0.3887E+01                -0.1312E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.7200E+01                -0.1712E+01                -0.3902E+01                -0.1318E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.7300E+01                -0.1728E+01                -0.3917E+01                -0.1325E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.7400E+01                -0.1744E+01                -0.3931E+01                -0.1332E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.7500E+01                -0.1760E+01                -0.3945E+01                -0.1338E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.7600E+01                -0.1775E+01                -0.3959E+01                -0.1344E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.7700E+01                -0.1791E+01                -0.3973E+01                -0.1351E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.7800E+01                -0.1807E+01                -0.3986E+01                -0.1357E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.7900E+01                -0.1822E+01                -0.4000E+01                -0.1363E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.8000E+01                -0.1838E+01                -0.4013E+01                -0.1370E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.8100E+01                -0.1853E+01                -0.4026E+01                -0.1376E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.8200E+01                -0.1868E+01                -0.4039E+01                -0.1382E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.8300E+01                -0.1884E+01                -0.4052E+01                -0.1388E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.8400E+01                -0.1899E+01                -0.4064E+01                -0.1394E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.8500E+01                -0.1914E+01                -0.4077E+01                -0.1400E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.8600E+01                -0.1929E+01                -0.4089E+01                -0.1406E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.8700E+01                -0.1944E+01                -0.4101E+01                -0.1412E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.8800E+01                -0.1959E+01                -0.4113E+01                -0.1418E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.8900E+01                -0.1973E+01                -0.4124E+01                -0.1423E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.9000E+01                -0.1988E+01                -0.4136E+01                -0.1429E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.9100E+01                -0.2003E+01                -0.4147E+01                -0.1435E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.9200E+01                -0.2017E+01                -0.4159E+01                -0.1441E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.9300E+01                -0.2032E+01                -0.4170E+01                -0.1446E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.9400E+01                -0.2046E+01                -0.4181E+01                -0.1452E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.9500E+01                -0.2061E+01                -0.4192E+01                -0.1457E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.9600E+01                -0.2075E+01                -0.4203E+01                -0.1463E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.9700E+01                -0.2089E+01                -0.4213E+01                -0.1468E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.9800E+01                -0.2103E+01                -0.4224E+01                -0.1474E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.9900E+01                -0.2117E+01                -0.4234E+01                -0.1479E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1000E+02                -0.2132E+01                -0.4244E+01                -0.1484E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1010E+02                -0.2145E+01                -0.4255E+01                -0.1490E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1020E+02                -0.2159E+01                -0.4265E+01                -0.1495E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1030E+02                -0.2173E+01                -0.4274E+01                -0.1500E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1040E+02                -0.2187E+01                -0.4284E+01                -0.1505E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1050E+02                -0.2201E+01                -0.4294E+01                -0.1511E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1060E+02                -0.2214E+01                -0.4304E+01                -0.1516E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1070E+02                -0.2228E+01                -0.4313E+01                -0.1521E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1080E+02                -0.2242E+01                -0.4322E+01                -0.1526E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1090E+02                -0.2255E+01                -0.4332E+01                -0.1531E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1100E+02                -0.2269E+01                -0.4341E+01                -0.1536E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1110E+02                -0.2282E+01                -0.4350E+01                -0.1541E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1120E+02                -0.2295E+01                -0.4359E+01                -0.1546E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1130E+02                -0.2309E+01                -0.4368E+01                -0.1551E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1140E+02                -0.2322E+01                -0.4376E+01                -0.1556E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1150E+02                -0.2335E+01                -0.4385E+01                -0.1561E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1160E+02                -0.2348E+01                -0.4394E+01                -0.1566E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1170E+02                -0.2361E+01                -0.4402E+01                -0.1570E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1180E+02                -0.2374E+01                -0.4410E+01                -0.1575E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1190E+02                -0.2387E+01                -0.4419E+01                -0.1580E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1200E+02                -0.2400E+01                -0.4427E+01                -0.1585E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1210E+02                -0.2413E+01                -0.4435E+01                -0.1589E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1220E+02                -0.2426E+01                -0.4443E+01                -0.1594E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1230E+02                -0.2438E+01                -0.4451E+01                -0.1599E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1240E+02                -0.2451E+01                -0.4459E+01                -0.1603E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
                  0.1250E+02                -0.2464E+01                -0.4467E+01                -0.1608E+01                 0.0000E+00                 0.0000E+00                 0.0000E+00
